image,label,component,sequence,frame
Adverse_A_scene_000117_000000000000000025.png,Adverse_A_scene_000117_000000000000000025.txt,Adverse_A,Adverse_A_scene_000117,000000000000000025
Adverse_A_scene_000117_000000000000000045.png,Adverse_A_scene_000117_000000000000000045.txt,Adverse_A,Adverse_A_scene_000117,000000000000000045
Adverse_A_scene_000117_000000000000000065.png,Adverse_A_scene_000117_000000000000000065.txt,Adverse_A,Adverse_A_scene_000117,000000000000000065
Adverse_A_scene_000117_000000000000000085.png,Adverse_A_scene_000117_000000000000000085.txt,Adverse_A,Adverse_A_scene_000117,000000000000000085
Adverse_A_scene_000117_000000000000000105.png,Adverse_A_scene_000117_000000000000000105.txt,Adverse_A,Adverse_A_scene_000117,000000000000000105
Adverse_A_scene_000117_000000000000000125.png,Adverse_A_scene_000117_000000000000000125.txt,Adverse_A,Adverse_A_scene_000117,000000000000000125
Adverse_A_scene_000117_000000000000000145.png,Adverse_A_scene_000117_000000000000000145.txt,Adverse_A,Adverse_A_scene_000117,000000000000000145
Adverse_A_scene_000117_000000000000000165.png,Adverse_A_scene_000117_000000000000000165.txt,Adverse_A,Adverse_A_scene_000117,000000000000000165
Adverse_A_scene_000117_000000000000000185.png,Adverse_A_scene_000117_000000000000000185.txt,Adverse_A,Adverse_A_scene_000117,000000000000000185
Adverse_A_scene_000117_000000000000000205.png,Adverse_A_scene_000117_000000000000000205.txt,Adverse_A,Adverse_A_scene_000117,000000000000000205
Adverse_A_scene_000118_000000000000000025.png,Adverse_A_scene_000118_000000000000000025.txt,Adverse_A,Adverse_A_scene_000118,000000000000000025
Adverse_A_scene_000118_000000000000000045.png,Adverse_A_scene_000118_000000000000000045.txt,Adverse_A,Adverse_A_scene_000118,000000000000000045
Adverse_A_scene_000118_000000000000000065.png,Adverse_A_scene_000118_000000000000000065.txt,Adverse_A,Adverse_A_scene_000118,000000000000000065
Adverse_A_scene_000118_000000000000000085.png,Adverse_A_scene_000118_000000000000000085.txt,Adverse_A,Adverse_A_scene_000118,000000000000000085
Adverse_A_scene_000118_000000000000000105.png,Adverse_A_scene_000118_000000000000000105.txt,Adverse_A,Adverse_A_scene_000118,000000000000000105
Adverse_A_scene_000118_000000000000000125.png,Adverse_A_scene_000118_000000000000000125.txt,Adverse_A,Adverse_A_scene_000118,000000000000000125
Adverse_A_scene_000118_000000000000000145.png,Adverse_A_scene_000118_000000000000000145.txt,Adverse_A,Adverse_A_scene_000118,000000000000000145
Adverse_A_scene_000118_000000000000000165.png,Adverse_A_scene_000118_000000000000000165.txt,Adverse_A,Adverse_A_scene_000118,000000000000000165
Adverse_A_scene_000118_000000000000000185.png,Adverse_A_scene_000118_000000000000000185.txt,Adverse_A,Adverse_A_scene_000118,000000000000000185
Adverse_A_scene_000118_000000000000000205.png,Adverse_A_scene_000118_000000000000000205.txt,Adverse_A,Adverse_A_scene_000118,000000000000000205
Adverse_A_scene_000119_000000000000000025.png,Adverse_A_scene_000119_000000000000000025.txt,Adverse_A,Adverse_A_scene_000119,000000000000000025
Adverse_A_scene_000119_000000000000000045.png,Adverse_A_scene_000119_000000000000000045.txt,Adverse_A,Adverse_A_scene_000119,000000000000000045
Adverse_A_scene_000119_000000000000000065.png,Adverse_A_scene_000119_000000000000000065.txt,Adverse_A,Adverse_A_scene_000119,000000000000000065
Adverse_A_scene_000119_000000000000000085.png,Adverse_A_scene_000119_000000000000000085.txt,Adverse_A,Adverse_A_scene_000119,000000000000000085
Adverse_A_scene_000119_000000000000000105.png,Adverse_A_scene_000119_000000000000000105.txt,Adverse_A,Adverse_A_scene_000119,000000000000000105
Adverse_A_scene_000119_000000000000000125.png,Adverse_A_scene_000119_000000000000000125.txt,Adverse_A,Adverse_A_scene_000119,000000000000000125
Adverse_A_scene_000119_000000000000000145.png,Adverse_A_scene_000119_000000000000000145.txt,Adverse_A,Adverse_A_scene_000119,000000000000000145
Adverse_A_scene_000119_000000000000000165.png,Adverse_A_scene_000119_000000000000000165.txt,Adverse_A,Adverse_A_scene_000119,000000000000000165
Adverse_A_scene_000119_000000000000000185.png,Adverse_A_scene_000119_000000000000000185.txt,Adverse_A,Adverse_A_scene_000119,000000000000000185
Adverse_A_scene_000119_000000000000000205.png,Adverse_A_scene_000119_000000000000000205.txt,Adverse_A,Adverse_A_scene_000119,000000000000000205
Adverse_A_scene_000120_000000000000000025.png,Adverse_A_scene_000120_000000000000000025.txt,Adverse_A,Adverse_A_scene_000120,000000000000000025
Adverse_A_scene_000120_000000000000000045.png,Adverse_A_scene_000120_000000000000000045.txt,Adverse_A,Adverse_A_scene_000120,000000000000000045
Adverse_A_scene_000120_000000000000000065.png,Adverse_A_scene_000120_000000000000000065.txt,Adverse_A,Adverse_A_scene_000120,000000000000000065
Adverse_A_scene_000120_000000000000000085.png,Adverse_A_scene_000120_000000000000000085.txt,Adverse_A,Adverse_A_scene_000120,000000000000000085
Adverse_A_scene_000120_000000000000000105.png,Adverse_A_scene_000120_000000000000000105.txt,Adverse_A,Adverse_A_scene_000120,000000000000000105
Adverse_A_scene_000120_000000000000000125.png,Adverse_A_scene_000120_000000000000000125.txt,Adverse_A,Adverse_A_scene_000120,000000000000000125
Adverse_A_scene_000120_000000000000000145.png,Adverse_A_scene_000120_000000000000000145.txt,Adverse_A,Adverse_A_scene_000120,000000000000000145
Adverse_A_scene_000120_000000000000000165.png,Adverse_A_scene_000120_000000000000000165.txt,Adverse_A,Adverse_A_scene_000120,000000000000000165
Adverse_A_scene_000120_000000000000000185.png,Adverse_A_scene_000120_000000000000000185.txt,Adverse_A,Adverse_A_scene_000120,000000000000000185
Adverse_A_scene_000120_000000000000000205.png,Adverse_A_scene_000120_000000000000000205.txt,Adverse_A,Adverse_A_scene_000120,000000000000000205
Adverse_A_scene_000121_000000000000000025.png,Adverse_A_scene_000121_000000000000000025.txt,Adverse_A,Adverse_A_scene_000121,000000000000000025
Adverse_A_scene_000121_000000000000000045.png,Adverse_A_scene_000121_000000000000000045.txt,Adverse_A,Adverse_A_scene_000121,000000000000000045
Adverse_A_scene_000121_000000000000000065.png,Adverse_A_scene_000121_000000000000000065.txt,Adverse_A,Adverse_A_scene_000121,000000000000000065
Adverse_A_scene_000121_000000000000000085.png,Adverse_A_scene_000121_000000000000000085.txt,Adverse_A,Adverse_A_scene_000121,000000000000000085
Adverse_A_scene_000121_000000000000000105.png,Adverse_A_scene_000121_000000000000000105.txt,Adverse_A,Adverse_A_scene_000121,000000000000000105
Adverse_A_scene_000121_000000000000000125.png,Adverse_A_scene_000121_000000000000000125.txt,Adverse_A,Adverse_A_scene_000121,000000000000000125
Adverse_A_scene_000121_000000000000000145.png,Adverse_A_scene_000121_000000000000000145.txt,Adverse_A,Adverse_A_scene_000121,000000000000000145
Adverse_A_scene_000121_000000000000000165.png,Adverse_A_scene_000121_000000000000000165.txt,Adverse_A,Adverse_A_scene_000121,000000000000000165
Adverse_A_scene_000121_000000000000000185.png,Adverse_A_scene_000121_000000000000000185.txt,Adverse_A,Adverse_A_scene_000121,000000000000000185
Adverse_A_scene_000121_000000000000000205.png,Adverse_A_scene_000121_000000000000000205.txt,Adverse_A,Adverse_A_scene_000121,000000000000000205
Adverse_A_scene_000122_000000000000000025.png,Adverse_A_scene_000122_000000000000000025.txt,Adverse_A,Adverse_A_scene_000122,000000000000000025
Adverse_A_scene_000122_000000000000000045.png,Adverse_A_scene_000122_000000000000000045.txt,Adverse_A,Adverse_A_scene_000122,000000000000000045
Adverse_A_scene_000122_000000000000000065.png,Adverse_A_scene_000122_000000000000000065.txt,Adverse_A,Adverse_A_scene_000122,000000000000000065
Adverse_A_scene_000122_000000000000000085.png,Adverse_A_scene_000122_000000000000000085.txt,Adverse_A,Adverse_A_scene_000122,000000000000000085
Adverse_A_scene_000122_000000000000000105.png,Adverse_A_scene_000122_000000000000000105.txt,Adverse_A,Adverse_A_scene_000122,000000000000000105
Adverse_A_scene_000122_000000000000000125.png,Adverse_A_scene_000122_000000000000000125.txt,Adverse_A,Adverse_A_scene_000122,000000000000000125
Adverse_A_scene_000122_000000000000000145.png,Adverse_A_scene_000122_000000000000000145.txt,Adverse_A,Adverse_A_scene_000122,000000000000000145
Adverse_A_scene_000122_000000000000000165.png,Adverse_A_scene_000122_000000000000000165.txt,Adverse_A,Adverse_A_scene_000122,000000000000000165
Adverse_A_scene_000122_000000000000000185.png,Adverse_A_scene_000122_000000000000000185.txt,Adverse_A,Adverse_A_scene_000122,000000000000000185
Adverse_A_scene_000122_000000000000000205.png,Adverse_A_scene_000122_000000000000000205.txt,Adverse_A,Adverse_A_scene_000122,000000000000000205
Adverse_A_scene_000123_000000000000000025.png,Adverse_A_scene_000123_000000000000000025.txt,Adverse_A,Adverse_A_scene_000123,000000000000000025
Adverse_A_scene_000123_000000000000000045.png,Adverse_A_scene_000123_000000000000000045.txt,Adverse_A,Adverse_A_scene_000123,000000000000000045
Adverse_A_scene_000123_000000000000000065.png,Adverse_A_scene_000123_000000000000000065.txt,Adverse_A,Adverse_A_scene_000123,000000000000000065
Adverse_A_scene_000123_000000000000000085.png,Adverse_A_scene_000123_000000000000000085.txt,Adverse_A,Adverse_A_scene_000123,000000000000000085
Adverse_A_scene_000123_000000000000000105.png,Adverse_A_scene_000123_000000000000000105.txt,Adverse_A,Adverse_A_scene_000123,000000000000000105
Adverse_A_scene_000123_000000000000000125.png,Adverse_A_scene_000123_000000000000000125.txt,Adverse_A,Adverse_A_scene_000123,000000000000000125
Adverse_A_scene_000123_000000000000000145.png,Adverse_A_scene_000123_000000000000000145.txt,Adverse_A,Adverse_A_scene_000123,000000000000000145
Adverse_A_scene_000123_000000000000000165.png,Adverse_A_scene_000123_000000000000000165.txt,Adverse_A,Adverse_A_scene_000123,000000000000000165
Adverse_A_scene_000123_000000000000000185.png,Adverse_A_scene_000123_000000000000000185.txt,Adverse_A,Adverse_A_scene_000123,000000000000000185
Adverse_A_scene_000123_000000000000000205.png,Adverse_A_scene_000123_000000000000000205.txt,Adverse_A,Adverse_A_scene_000123,000000000000000205
Adverse_A_scene_000124_000000000000000025.png,Adverse_A_scene_000124_000000000000000025.txt,Adverse_A,Adverse_A_scene_000124,000000000000000025
Adverse_A_scene_000124_000000000000000045.png,Adverse_A_scene_000124_000000000000000045.txt,Adverse_A,Adverse_A_scene_000124,000000000000000045
Adverse_A_scene_000124_000000000000000065.png,Adverse_A_scene_000124_000000000000000065.txt,Adverse_A,Adverse_A_scene_000124,000000000000000065
Adverse_A_scene_000124_000000000000000085.png,Adverse_A_scene_000124_000000000000000085.txt,Adverse_A,Adverse_A_scene_000124,000000000000000085
Adverse_A_scene_000124_000000000000000105.png,Adverse_A_scene_000124_000000000000000105.txt,Adverse_A,Adverse_A_scene_000124,000000000000000105
Adverse_A_scene_000124_000000000000000125.png,Adverse_A_scene_000124_000000000000000125.txt,Adverse_A,Adverse_A_scene_000124,000000000000000125
Adverse_A_scene_000124_000000000000000145.png,Adverse_A_scene_000124_000000000000000145.txt,Adverse_A,Adverse_A_scene_000124,000000000000000145
Adverse_A_scene_000124_000000000000000165.png,Adverse_A_scene_000124_000000000000000165.txt,Adverse_A,Adverse_A_scene_000124,000000000000000165
Adverse_A_scene_000124_000000000000000185.png,Adverse_A_scene_000124_000000000000000185.txt,Adverse_A,Adverse_A_scene_000124,000000000000000185
Adverse_A_scene_000124_000000000000000205.png,Adverse_A_scene_000124_000000000000000205.txt,Adverse_A,Adverse_A_scene_000124,000000000000000205
Adverse_A_scene_000125_000000000000000025.png,Adverse_A_scene_000125_000000000000000025.txt,Adverse_A,Adverse_A_scene_000125,000000000000000025
Adverse_A_scene_000125_000000000000000045.png,Adverse_A_scene_000125_000000000000000045.txt,Adverse_A,Adverse_A_scene_000125,000000000000000045
Adverse_A_scene_000125_000000000000000065.png,Adverse_A_scene_000125_000000000000000065.txt,Adverse_A,Adverse_A_scene_000125,000000000000000065
Adverse_A_scene_000125_000000000000000085.png,Adverse_A_scene_000125_000000000000000085.txt,Adverse_A,Adverse_A_scene_000125,000000000000000085
Adverse_A_scene_000125_000000000000000105.png,Adverse_A_scene_000125_000000000000000105.txt,Adverse_A,Adverse_A_scene_000125,000000000000000105
Adverse_A_scene_000125_000000000000000125.png,Adverse_A_scene_000125_000000000000000125.txt,Adverse_A,Adverse_A_scene_000125,000000000000000125
Adverse_A_scene_000125_000000000000000145.png,Adverse_A_scene_000125_000000000000000145.txt,Adverse_A,Adverse_A_scene_000125,000000000000000145
Adverse_A_scene_000125_000000000000000165.png,Adverse_A_scene_000125_000000000000000165.txt,Adverse_A,Adverse_A_scene_000125,000000000000000165
Adverse_A_scene_000125_000000000000000185.png,Adverse_A_scene_000125_000000000000000185.txt,Adverse_A,Adverse_A_scene_000125,000000000000000185
Adverse_A_scene_000125_000000000000000205.png,Adverse_A_scene_000125_000000000000000205.txt,Adverse_A,Adverse_A_scene_000125,000000000000000205
Adverse_A_scene_000126_000000000000000025.png,Adverse_A_scene_000126_000000000000000025.txt,Adverse_A,Adverse_A_scene_000126,000000000000000025
Adverse_A_scene_000126_000000000000000045.png,Adverse_A_scene_000126_000000000000000045.txt,Adverse_A,Adverse_A_scene_000126,000000000000000045
Adverse_A_scene_000126_000000000000000065.png,Adverse_A_scene_000126_000000000000000065.txt,Adverse_A,Adverse_A_scene_000126,000000000000000065
Adverse_A_scene_000126_000000000000000085.png,Adverse_A_scene_000126_000000000000000085.txt,Adverse_A,Adverse_A_scene_000126,000000000000000085
Adverse_A_scene_000126_000000000000000105.png,Adverse_A_scene_000126_000000000000000105.txt,Adverse_A,Adverse_A_scene_000126,000000000000000105
Adverse_A_scene_000126_000000000000000125.png,Adverse_A_scene_000126_000000000000000125.txt,Adverse_A,Adverse_A_scene_000126,000000000000000125
Adverse_A_scene_000126_000000000000000145.png,Adverse_A_scene_000126_000000000000000145.txt,Adverse_A,Adverse_A_scene_000126,000000000000000145
Adverse_A_scene_000126_000000000000000165.png,Adverse_A_scene_000126_000000000000000165.txt,Adverse_A,Adverse_A_scene_000126,000000000000000165
Adverse_A_scene_000126_000000000000000185.png,Adverse_A_scene_000126_000000000000000185.txt,Adverse_A,Adverse_A_scene_000126,000000000000000185
Adverse_A_scene_000126_000000000000000205.png,Adverse_A_scene_000126_000000000000000205.txt,Adverse_A,Adverse_A_scene_000126,000000000000000205
Adverse_A_scene_000127_000000000000000025.png,Adverse_A_scene_000127_000000000000000025.txt,Adverse_A,Adverse_A_scene_000127,000000000000000025
Adverse_A_scene_000127_000000000000000045.png,Adverse_A_scene_000127_000000000000000045.txt,Adverse_A,Adverse_A_scene_000127,000000000000000045
Adverse_A_scene_000127_000000000000000065.png,Adverse_A_scene_000127_000000000000000065.txt,Adverse_A,Adverse_A_scene_000127,000000000000000065
Adverse_A_scene_000127_000000000000000085.png,Adverse_A_scene_000127_000000000000000085.txt,Adverse_A,Adverse_A_scene_000127,000000000000000085
Adverse_A_scene_000127_000000000000000105.png,Adverse_A_scene_000127_000000000000000105.txt,Adverse_A,Adverse_A_scene_000127,000000000000000105
Adverse_A_scene_000127_000000000000000125.png,Adverse_A_scene_000127_000000000000000125.txt,Adverse_A,Adverse_A_scene_000127,000000000000000125
Adverse_A_scene_000127_000000000000000145.png,Adverse_A_scene_000127_000000000000000145.txt,Adverse_A,Adverse_A_scene_000127,000000000000000145
Adverse_A_scene_000127_000000000000000165.png,Adverse_A_scene_000127_000000000000000165.txt,Adverse_A,Adverse_A_scene_000127,000000000000000165
Adverse_A_scene_000127_000000000000000185.png,Adverse_A_scene_000127_000000000000000185.txt,Adverse_A,Adverse_A_scene_000127,000000000000000185
Adverse_A_scene_000127_000000000000000205.png,Adverse_A_scene_000127_000000000000000205.txt,Adverse_A,Adverse_A_scene_000127,000000000000000205
Adverse_A_scene_000128_000000000000000025.png,Adverse_A_scene_000128_000000000000000025.txt,Adverse_A,Adverse_A_scene_000128,000000000000000025
Adverse_A_scene_000128_000000000000000045.png,Adverse_A_scene_000128_000000000000000045.txt,Adverse_A,Adverse_A_scene_000128,000000000000000045
Adverse_A_scene_000128_000000000000000065.png,Adverse_A_scene_000128_000000000000000065.txt,Adverse_A,Adverse_A_scene_000128,000000000000000065
Adverse_A_scene_000128_000000000000000085.png,Adverse_A_scene_000128_000000000000000085.txt,Adverse_A,Adverse_A_scene_000128,000000000000000085
Adverse_A_scene_000128_000000000000000105.png,Adverse_A_scene_000128_000000000000000105.txt,Adverse_A,Adverse_A_scene_000128,000000000000000105
Adverse_A_scene_000128_000000000000000125.png,Adverse_A_scene_000128_000000000000000125.txt,Adverse_A,Adverse_A_scene_000128,000000000000000125
Adverse_A_scene_000128_000000000000000145.png,Adverse_A_scene_000128_000000000000000145.txt,Adverse_A,Adverse_A_scene_000128,000000000000000145
Adverse_A_scene_000128_000000000000000165.png,Adverse_A_scene_000128_000000000000000165.txt,Adverse_A,Adverse_A_scene_000128,000000000000000165
Adverse_A_scene_000128_000000000000000185.png,Adverse_A_scene_000128_000000000000000185.txt,Adverse_A,Adverse_A_scene_000128,000000000000000185
Adverse_A_scene_000128_000000000000000205.png,Adverse_A_scene_000128_000000000000000205.txt,Adverse_A,Adverse_A_scene_000128,000000000000000205
Adverse_A_scene_000129_000000000000000025.png,Adverse_A_scene_000129_000000000000000025.txt,Adverse_A,Adverse_A_scene_000129,000000000000000025
Adverse_A_scene_000129_000000000000000045.png,Adverse_A_scene_000129_000000000000000045.txt,Adverse_A,Adverse_A_scene_000129,000000000000000045
Adverse_A_scene_000129_000000000000000065.png,Adverse_A_scene_000129_000000000000000065.txt,Adverse_A,Adverse_A_scene_000129,000000000000000065
Adverse_A_scene_000129_000000000000000085.png,Adverse_A_scene_000129_000000000000000085.txt,Adverse_A,Adverse_A_scene_000129,000000000000000085
Adverse_A_scene_000129_000000000000000105.png,Adverse_A_scene_000129_000000000000000105.txt,Adverse_A,Adverse_A_scene_000129,000000000000000105
Adverse_A_scene_000129_000000000000000125.png,Adverse_A_scene_000129_000000000000000125.txt,Adverse_A,Adverse_A_scene_000129,000000000000000125
Adverse_A_scene_000129_000000000000000145.png,Adverse_A_scene_000129_000000000000000145.txt,Adverse_A,Adverse_A_scene_000129,000000000000000145
Adverse_A_scene_000129_000000000000000165.png,Adverse_A_scene_000129_000000000000000165.txt,Adverse_A,Adverse_A_scene_000129,000000000000000165
Adverse_A_scene_000129_000000000000000185.png,Adverse_A_scene_000129_000000000000000185.txt,Adverse_A,Adverse_A_scene_000129,000000000000000185
Adverse_A_scene_000129_000000000000000205.png,Adverse_A_scene_000129_000000000000000205.txt,Adverse_A,Adverse_A_scene_000129,000000000000000205
Adverse_A_scene_000130_000000000000000025.png,Adverse_A_scene_000130_000000000000000025.txt,Adverse_A,Adverse_A_scene_000130,000000000000000025
Adverse_A_scene_000130_000000000000000045.png,Adverse_A_scene_000130_000000000000000045.txt,Adverse_A,Adverse_A_scene_000130,000000000000000045
Adverse_A_scene_000130_000000000000000065.png,Adverse_A_scene_000130_000000000000000065.txt,Adverse_A,Adverse_A_scene_000130,000000000000000065
Adverse_A_scene_000130_000000000000000085.png,Adverse_A_scene_000130_000000000000000085.txt,Adverse_A,Adverse_A_scene_000130,000000000000000085
Adverse_A_scene_000130_000000000000000105.png,Adverse_A_scene_000130_000000000000000105.txt,Adverse_A,Adverse_A_scene_000130,000000000000000105
Adverse_A_scene_000130_000000000000000125.png,Adverse_A_scene_000130_000000000000000125.txt,Adverse_A,Adverse_A_scene_000130,000000000000000125
Adverse_A_scene_000130_000000000000000145.png,Adverse_A_scene_000130_000000000000000145.txt,Adverse_A,Adverse_A_scene_000130,000000000000000145
Adverse_A_scene_000130_000000000000000165.png,Adverse_A_scene_000130_000000000000000165.txt,Adverse_A,Adverse_A_scene_000130,000000000000000165
Adverse_A_scene_000130_000000000000000185.png,Adverse_A_scene_000130_000000000000000185.txt,Adverse_A,Adverse_A_scene_000130,000000000000000185
Adverse_A_scene_000130_000000000000000205.png,Adverse_A_scene_000130_000000000000000205.txt,Adverse_A,Adverse_A_scene_000130,000000000000000205
Adverse_A_scene_000131_000000000000000025.png,Adverse_A_scene_000131_000000000000000025.txt,Adverse_A,Adverse_A_scene_000131,000000000000000025
Adverse_A_scene_000131_000000000000000045.png,Adverse_A_scene_000131_000000000000000045.txt,Adverse_A,Adverse_A_scene_000131,000000000000000045
Adverse_A_scene_000131_000000000000000065.png,Adverse_A_scene_000131_000000000000000065.txt,Adverse_A,Adverse_A_scene_000131,000000000000000065
Adverse_A_scene_000131_000000000000000085.png,Adverse_A_scene_000131_000000000000000085.txt,Adverse_A,Adverse_A_scene_000131,000000000000000085
Adverse_A_scene_000131_000000000000000105.png,Adverse_A_scene_000131_000000000000000105.txt,Adverse_A,Adverse_A_scene_000131,000000000000000105
Adverse_A_scene_000131_000000000000000125.png,Adverse_A_scene_000131_000000000000000125.txt,Adverse_A,Adverse_A_scene_000131,000000000000000125
Adverse_A_scene_000131_000000000000000145.png,Adverse_A_scene_000131_000000000000000145.txt,Adverse_A,Adverse_A_scene_000131,000000000000000145
Adverse_A_scene_000131_000000000000000165.png,Adverse_A_scene_000131_000000000000000165.txt,Adverse_A,Adverse_A_scene_000131,000000000000000165
Adverse_A_scene_000131_000000000000000185.png,Adverse_A_scene_000131_000000000000000185.txt,Adverse_A,Adverse_A_scene_000131,000000000000000185
Adverse_A_scene_000131_000000000000000205.png,Adverse_A_scene_000131_000000000000000205.txt,Adverse_A,Adverse_A_scene_000131,000000000000000205
Adverse_A_scene_000132_000000000000000025.png,Adverse_A_scene_000132_000000000000000025.txt,Adverse_A,Adverse_A_scene_000132,000000000000000025
Adverse_A_scene_000132_000000000000000045.png,Adverse_A_scene_000132_000000000000000045.txt,Adverse_A,Adverse_A_scene_000132,000000000000000045
Adverse_A_scene_000132_000000000000000065.png,Adverse_A_scene_000132_000000000000000065.txt,Adverse_A,Adverse_A_scene_000132,000000000000000065
Adverse_A_scene_000132_000000000000000085.png,Adverse_A_scene_000132_000000000000000085.txt,Adverse_A,Adverse_A_scene_000132,000000000000000085
Adverse_A_scene_000132_000000000000000105.png,Adverse_A_scene_000132_000000000000000105.txt,Adverse_A,Adverse_A_scene_000132,000000000000000105
Adverse_A_scene_000132_000000000000000125.png,Adverse_A_scene_000132_000000000000000125.txt,Adverse_A,Adverse_A_scene_000132,000000000000000125
Adverse_A_scene_000132_000000000000000145.png,Adverse_A_scene_000132_000000000000000145.txt,Adverse_A,Adverse_A_scene_000132,000000000000000145
Adverse_A_scene_000132_000000000000000165.png,Adverse_A_scene_000132_000000000000000165.txt,Adverse_A,Adverse_A_scene_000132,000000000000000165
Adverse_A_scene_000132_000000000000000185.png,Adverse_A_scene_000132_000000000000000185.txt,Adverse_A,Adverse_A_scene_000132,000000000000000185
Adverse_A_scene_000132_000000000000000205.png,Adverse_A_scene_000132_000000000000000205.txt,Adverse_A,Adverse_A_scene_000132,000000000000000205
Adverse_A_scene_000133_000000000000000025.png,Adverse_A_scene_000133_000000000000000025.txt,Adverse_A,Adverse_A_scene_000133,000000000000000025
Adverse_A_scene_000133_000000000000000045.png,Adverse_A_scene_000133_000000000000000045.txt,Adverse_A,Adverse_A_scene_000133,000000000000000045
Adverse_A_scene_000133_000000000000000065.png,Adverse_A_scene_000133_000000000000000065.txt,Adverse_A,Adverse_A_scene_000133,000000000000000065
Adverse_A_scene_000133_000000000000000085.png,Adverse_A_scene_000133_000000000000000085.txt,Adverse_A,Adverse_A_scene_000133,000000000000000085
Adverse_A_scene_000133_000000000000000105.png,Adverse_A_scene_000133_000000000000000105.txt,Adverse_A,Adverse_A_scene_000133,000000000000000105
Adverse_A_scene_000133_000000000000000125.png,Adverse_A_scene_000133_000000000000000125.txt,Adverse_A,Adverse_A_scene_000133,000000000000000125
Adverse_A_scene_000133_000000000000000145.png,Adverse_A_scene_000133_000000000000000145.txt,Adverse_A,Adverse_A_scene_000133,000000000000000145
Adverse_A_scene_000133_000000000000000165.png,Adverse_A_scene_000133_000000000000000165.txt,Adverse_A,Adverse_A_scene_000133,000000000000000165
Adverse_A_scene_000133_000000000000000185.png,Adverse_A_scene_000133_000000000000000185.txt,Adverse_A,Adverse_A_scene_000133,000000000000000185
Adverse_A_scene_000133_000000000000000205.png,Adverse_A_scene_000133_000000000000000205.txt,Adverse_A,Adverse_A_scene_000133,000000000000000205
Adverse_A_scene_000134_000000000000000025.png,Adverse_A_scene_000134_000000000000000025.txt,Adverse_A,Adverse_A_scene_000134,000000000000000025
Adverse_A_scene_000134_000000000000000045.png,Adverse_A_scene_000134_000000000000000045.txt,Adverse_A,Adverse_A_scene_000134,000000000000000045
Adverse_A_scene_000134_000000000000000065.png,Adverse_A_scene_000134_000000000000000065.txt,Adverse_A,Adverse_A_scene_000134,000000000000000065
Adverse_A_scene_000134_000000000000000085.png,Adverse_A_scene_000134_000000000000000085.txt,Adverse_A,Adverse_A_scene_000134,000000000000000085
Adverse_A_scene_000134_000000000000000105.png,Adverse_A_scene_000134_000000000000000105.txt,Adverse_A,Adverse_A_scene_000134,000000000000000105
Adverse_A_scene_000134_000000000000000125.png,Adverse_A_scene_000134_000000000000000125.txt,Adverse_A,Adverse_A_scene_000134,000000000000000125
Adverse_A_scene_000134_000000000000000145.png,Adverse_A_scene_000134_000000000000000145.txt,Adverse_A,Adverse_A_scene_000134,000000000000000145
Adverse_A_scene_000134_000000000000000165.png,Adverse_A_scene_000134_000000000000000165.txt,Adverse_A,Adverse_A_scene_000134,000000000000000165
Adverse_A_scene_000134_000000000000000185.png,Adverse_A_scene_000134_000000000000000185.txt,Adverse_A,Adverse_A_scene_000134,000000000000000185
Adverse_A_scene_000134_000000000000000205.png,Adverse_A_scene_000134_000000000000000205.txt,Adverse_A,Adverse_A_scene_000134,000000000000000205
Adverse_A_scene_000135_000000000000000025.png,Adverse_A_scene_000135_000000000000000025.txt,Adverse_A,Adverse_A_scene_000135,000000000000000025
Adverse_A_scene_000135_000000000000000045.png,Adverse_A_scene_000135_000000000000000045.txt,Adverse_A,Adverse_A_scene_000135,000000000000000045
Adverse_A_scene_000135_000000000000000065.png,Adverse_A_scene_000135_000000000000000065.txt,Adverse_A,Adverse_A_scene_000135,000000000000000065
Adverse_A_scene_000135_000000000000000085.png,Adverse_A_scene_000135_000000000000000085.txt,Adverse_A,Adverse_A_scene_000135,000000000000000085
Adverse_A_scene_000135_000000000000000105.png,Adverse_A_scene_000135_000000000000000105.txt,Adverse_A,Adverse_A_scene_000135,000000000000000105
Adverse_A_scene_000135_000000000000000125.png,Adverse_A_scene_000135_000000000000000125.txt,Adverse_A,Adverse_A_scene_000135,000000000000000125
Adverse_A_scene_000135_000000000000000145.png,Adverse_A_scene_000135_000000000000000145.txt,Adverse_A,Adverse_A_scene_000135,000000000000000145
Adverse_A_scene_000135_000000000000000165.png,Adverse_A_scene_000135_000000000000000165.txt,Adverse_A,Adverse_A_scene_000135,000000000000000165
Adverse_A_scene_000135_000000000000000185.png,Adverse_A_scene_000135_000000000000000185.txt,Adverse_A,Adverse_A_scene_000135,000000000000000185
Adverse_A_scene_000135_000000000000000205.png,Adverse_A_scene_000135_000000000000000205.txt,Adverse_A,Adverse_A_scene_000135,000000000000000205
Adverse_A_scene_000136_000000000000000025.png,Adverse_A_scene_000136_000000000000000025.txt,Adverse_A,Adverse_A_scene_000136,000000000000000025
Adverse_A_scene_000136_000000000000000045.png,Adverse_A_scene_000136_000000000000000045.txt,Adverse_A,Adverse_A_scene_000136,000000000000000045
Adverse_A_scene_000136_000000000000000065.png,Adverse_A_scene_000136_000000000000000065.txt,Adverse_A,Adverse_A_scene_000136,000000000000000065
Adverse_A_scene_000136_000000000000000085.png,Adverse_A_scene_000136_000000000000000085.txt,Adverse_A,Adverse_A_scene_000136,000000000000000085
